deviceid,start,end,today,n1,ts_datetime,network,ts_id,ts_airtemp,ts_frc1,ts_tc1,ts_frc2,ts_tc2,ts_ntu,ts_wattemp,ts_cond,ts_ph,ts_consent,n2,ts_cont,ts_cov,ts_clean,ts_cc,n3,n4,hh_cc,n5,hh_consent,n6,hh_datetime,hh_cont,hh_cont2,hh_clean,hh_same,n7,hh_draw,hh_draw/P,hh_draw/S,hh_draw/T,hh_draw/Oth,hh_cov,hh_sun,n8,hh_airtemp,hh_frc1,hh_tc1,hh_frc2,hh_tc2,hh_ntu,hh_wattemp,hh_cond,hh_ph,n9,_id,_uuid,_submission_time,_validation_status,_index
3.52514E+14,2019-08-10T09:09:52.941+06,2019-08-10T15:57:05.137+06,2019-08-10,,2019-08-10T09:09:00.000+06,net_06,3,28.2,0.25,0.34,,,0.01,27.8,473,8.19,1,,MJ,0,0,3,,,3,,1,,2019-08-10T15:52:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.6,0.04,0.13,,,0.04,28.4,242,8.02,,342915,ed4a2f38-0797-44d6-b392-e929a9bcfd28,2019-08-14T10:04:03,,201
3.52514E+14,2019-08-10T09:34:01.148+06,2019-08-10T16:09:18.912+06,2019-08-10,,2019-08-10T09:34:00.000+06,net_06,4,28.4,0.53,0.55,,,0.01,28.3,478,8.12,1,,MJ,0,1,4,,,4,,1,,2019-08-10T16:04:00.000+06,0,MJ,1,0,,P,1,0,0,0,1,0,,29.5,0.04,0.12,,,0.01,28.7,477,8.12,,342917,cb7eeb44-f7ed-44e8-bfdc-3d1226040fc0,2019-08-14T10:04:13,,202
3.52514E+14,2019-08-10T09:43:50.737+06,2019-08-10T16:17:06.657+06,2019-08-10,,2019-08-10T09:43:00.000+06,net_06,15,29.2,0.12,0.18,,,0.01,28.5,478,8.1,1,,MJ,0,1,5,,,5,,1,,2019-08-10T16:11:00.000+06,1,,,1,,S,0,1,0,0,0,0,,28.4,0.11,0.17,,,0.06,28.4,473,8.2,,342921,1a6523bc-7966-4405-be51-814b30351f84,2019-08-14T10:04:27,,203
3.52514E+14,2019-08-13T15:00:31.757+06,2019-08-14T08:32:26.315+06,2019-08-13,,2019-08-13T15:00:00.000+06,net_03,23,29,0.73,,,,0.98,27.6,,,1,,MJ,0,1,1,,,1,,1,,2019-08-14T08:25:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.8,0.56,0.58,,,1.23,27.5,,,,342922,da1c17e1-365b-4b15-b637-c16e3aea2538,2019-08-14T10:04:36,,204
3.52514E+14,2019-08-10T09:57:25.365+06,2019-08-10T16:31:55.164+06,2019-08-10,,2019-08-10T09:57:00.000+06,net_06,5,29.5,0.18,0.22,,,0.01,28,474,8.14,1,,MJ,0,1,6,,,6,,1,,2019-08-10T16:23:00.000+06,1,,,0,,P,1,0,0,0,1,1,,28.5,0.11,0.15,,,0.01,28.4,471,8.27,,342923,f530a16e-ab62-4f7e-b268-8192841e6c3e,2019-08-14T10:04:44,,205
3.52514E+14,2019-08-13T15:12:25.074+06,2019-08-14T08:47:27.926+06,2019-08-13,,2019-08-13T15:12:00.000+06,net_03,3,28.7,0.75,0.79,,,0.95,26.7,,,1,,MJ,0,1,2,,,2,,1,,2019-08-14T08:35:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.3,0.45,0.48,,,1.09,28.2,,,,342924,f9094564-0088-4c3e-b33d-5eb126c8cf6a,2019-08-14T10:04:48,,206
3.52514E+14,2019-08-11T08:06:13.074+06,2019-08-11T14:34:34.968+06,2019-08-11,,2019-08-11T08:06:00.000+06,net_05,10,28.5,0.95,0.96,,,0.01,27.7,301,7.98,1,,MJ,0,1,1,,,1,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,342925,d8859c66-7d2c-4265-aefa-da7b327e0dfb,2019-08-14T10:04:50,,207
3.52514E+14,2019-08-11T08:09:31.028+06,2019-08-11T14:39:24.496+06,2019-08-11,,2019-08-11T08:09:00.000+06,net_05,12,29.5,0.94,0.96,,,0.01,28,292,7.97,1,,PB,0,1,2,,,2,,1,,2019-08-11T14:35:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.4,0.17,0.24,,,0.01,30.8,296,8.09,,342926,60032004-040c-4797-b96e-42d45e0fdefd,2019-08-14T10:04:55,,208
3.52514E+14,2019-08-13T15:19:17.725+06,2019-08-14T08:57:17.247+06,2019-08-13,,2019-08-13T15:22:00.000+06,net_03,8,29.7,0.74,0.76,,,0.84,28.3,,,1,,MJ,0,1,5,,,5,,1,,2019-08-14T08:50:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.1,0.42,0.43,,,1.06,27.9,,,,342928,8c2042f3-435a-44ad-8ec0-cb4312fb45e3,2019-08-14T10:05:03,,209
3.52514E+14,2019-08-11T08:18:40.499+06,2019-08-11T14:48:32.957+06,2019-08-11,,2019-08-11T08:18:00.000+06,net_05,11,30.2,0.93,,,,0.01,28.2,292,7.95,1,,MJ,0,1,3,,,3,,1,,2019-08-11T14:41:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.9,0.33,0.41,,,0.01,30.7,296,8.02,,342929,1e38b433-cb63-4686-9f73-5ba0894b67df,2019-08-14T10:05:03,,210
3.52514E+14,2019-08-13T15:31:12.608+06,2019-08-14T09:10:46.624+06,2019-08-13,,2019-08-13T15:32:00.000+06,net_03,20,29.2,0.72,0.73,,,0.94,27.5,,,1,,MJ,0,1,6,,,6,,1,,2019-08-14T08:59:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.7,0.49,0.51,,,1.23,27.6,,,,342930,d2fc2f14-5430-437a-b580-e48dc5644320,2019-08-14T10:05:17,,211
3.52514E+14,2019-08-11T08:32:10.520+06,2019-08-11T14:59:29.322+06,2019-08-11,,2019-08-11T08:32:00.000+06,net_05,9,29.7,0.95,0.96,,,0.01,27.9,291,7.94,1,,PB,0,1,4,,,4,,1,,2019-08-11T14:54:00.000+06,1,,,1,,S,0,1,0,0,0,0,,31.2,0.04,0.08,,,1.23,29.1,290,7.9,,342932,0bb4346c-dfae-4a8e-9460-978636db8aaf,2019-08-14T10:05:23,,212
3.52514E+14,2019-08-13T15:42:53.783+06,2019-08-14T09:22:26.852+06,2019-08-13,,2019-08-13T15:43:00.000+06,net_03,21,28.9,0.72,0.73,,,0.89,27.6,,,1,,MJ,0,1,7,,,7,,1,,2019-08-14T09:15:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.4,0.53,0.55,,,1.19,28.7,,,,342934,8bfa54fe-87d6-42c1-ac78-af50f6feb7ec,2019-08-14T10:05:25,,213
3.52514E+14,2019-08-11T08:42:38.054+06,2019-08-11T15:14:28.215+06,2019-08-11,,2019-08-11T08:42:00.000+06,net_05,2,29.5,0.91,0.92,,,0.01,27.8,291,7.7,1,,PB,1,1,5,,,5,,1,,2019-08-11T15:06:00.000+06,0,PB,1,1,,S,0,1,0,0,1,0,,30.4,0.03,0.04,,,0.01,30.5,292,8.01,,342937,4793da4d-7f67-4905-adbd-d7b0a7297ad9,2019-08-14T10:05:38,,214
3.52514E+14,2019-08-11T09:01:38.401+06,2019-08-11T15:28:58.713+06,2019-08-11,,2019-08-11T09:01:00.000+06,net_05,4,30,0.82,0.83,,,0.01,28.1,291,7.93,1,,MJ,0,1,6,,,6,,1,,2019-08-11T15:21:00.000+06,1,,,1,,P,1,0,0,0,0,0,,31.1,0.21,0.23,,,0.01,30.8,294,7.98,,342940,87dbc7d3-0c06-4e79-8b1b-b69edcb25b7b,2019-08-14T10:05:44,,215
3.52514E+14,2019-08-13T08:55:40.417+06,2019-08-13T15:00:50.789+06,2019-08-13,,2019-08-13T08:55:00.000+06,net_06,1,27.4,0.19,0.2,,,0.01,27.8,472,8.18,1,,MJ,0,1,1,,,1,,1,,2019-08-13T14:56:00.000+06,1,,,1,,P,1,0,0,0,1,0,,28,0.08,0.15,,,0.01,28,477,8.29,,342943,27014088-3617-444e-98b7-99bbdeb38415,2019-08-14T10:06:02,,216
3.52514E+14,2019-08-13T14:47:01.647+06,2019-08-14T07:21:32.740+06,2019-08-13,,2019-08-13T14:47:00.000+06,net_01,16,28.4,0.8,0.64,,,0.69,27.8,311,7.78,1,,MJ,0,1,1,,,1,,1,,2019-08-14T07:16:00.000+06,1,,,1,,P,1,0,0,0,0,0,,26.8,0.33,0.38,,,0.73,27.4,307,7.92,,342945,dcf4d50a-c5e7-459f-888a-df22c7a2f67a,2019-08-14T10:06:07,,217
3.52514E+14,2019-08-13T09:07:29.811+06,2019-08-13T15:10:07.545+06,2019-08-13,,2019-08-13T09:07:00.000+06,net_06,2,28,0.08,0.09,,,0.01,27.8,426,8.16,1,,MJ,0,1,2,,,2,,1,,2019-08-13T15:03:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.7,0.09,0.14,,,0.01,28.1,462,8.17,,342946,da18d7ef-0457-4dfc-b381-fe433d24a029,2019-08-14T10:06:07,,218
3.52514E+14,2019-08-13T14:59:43.170+06,2019-08-14T07:28:59.162+06,2019-08-13,,2019-08-13T14:59:00.000+06,net_01,17,29.8,0.67,0.69,,,0.38,28.1,308,7.85,1,,PB,1,1,2,,,2,,1,,2019-08-14T07:24:00.000+06,1,,,1,,S,0,1,0,0,1,0,,27.6,0.42,0.43,,,0.61,27.3,307,7.9,,342948,3cf93779-0c59-4dfd-8991-13823532f4d9,2019-08-14T10:06:13,,219
3.52514E+14,2019-08-13T09:17:50.469+06,2019-08-13T15:15:53.387+06,2019-08-13,,2019-08-13T09:18:00.000+06,net_06,13,27.3,0.15,0.21,,,0.01,27.8,459,8.13,1,,MJ,0,1,3,,,3,,1,,2019-08-13T15:13:00.000+06,0,MJ,1,0,,,,,,,,,,,,,,,,,,,,342949,0d591552-fa4c-4819-b19e-daa8469fa0df,2019-08-14T10:06:14,,220
3.52514E+14,2019-08-13T09:58:12.306+06,2019-08-13T15:31:36.241+06,2019-08-13,,2019-08-13T09:58:00.000+06,net_06,4,27.9,0.12,0.81,,,0.01,28,462,8.11,1,,MJ,0,1,4,,,4,,1,,2019-08-13T15:23:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30,0.09,0.21,,,0.01,28.6,473,8.16,,342950,575fde19-8f09-4242-a8fc-724d817b656f,2019-08-14T10:06:18,,221
3.52514E+14,2019-08-13T15:10:41.778+06,2019-08-14T07:43:47.401+06,2019-08-13,,2019-08-13T15:10:00.000+06,net_01,11,29.7,0.65,0.67,,,0.48,28.3,307,7.87,1,,MJ,0,1,3,,,3,,1,,2019-08-14T07:38:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.2,0.5,0.51,,,0.54,27.5,308,7.84,,342951,38122494-e16b-4875-8f95-9540eee1e2cf,2019-08-14T10:06:19,,222
3.52514E+14,2019-08-13T10:11:35.571+06,2019-08-13T15:43:31.107+06,2019-08-13,,2019-08-13T10:11:00.000+06,net_06,15,30,0.15,0.18,,,0.01,28.4,465,8.1,1,,MJ,0,1,5,,,5,,1,,2019-08-13T15:35:00.000+06,0,PB,1,1,,S,0,1,0,0,1,0,,30.4,0.04,0.09,,,1.48,28.8,470,7.94,,342952,0adadb42-1e0c-43d0-ab19-8fec8a1ff16f,2019-08-14T10:06:24,,223
3.52514E+14,2019-08-13T15:23:10.950+06,2019-08-14T07:57:54.041+06,2019-08-13,,2019-08-13T15:23:00.000+06,net_01,10,29.9,0.61,0.64,,,0.33,28.2,307,7.72,1,,PB,1,1,4,,,4,,1,,2019-08-14T07:53:00.000+06,1,,,1,,S,0,1,0,0,1,0,,28,0.18,0.2,,,0.74,27.7,307,7.89,,342953,d8ca011d-2401-44be-b5e0-bba8999fe9d7,2019-08-14T10:06:24,,224
3.52514E+14,2019-08-14T08:38:37.387+06,2019-08-14T14:50:43.033+06,2019-08-14,,2019-08-14T08:38:00.000+06,net_06,10,29.9,0.52,0.54,,,0.01,28.2,471,8.08,1,,MJ,0,1,1,,,1,,1,,2019-08-14T14:44:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.7,0.06,0.12,,,0.3,28.6,472,8.12,,342954,98e3fdcf-30c8-4dec-bb0e-57f8f0a31693,2019-08-14T10:06:27,,225
3.52514E+14,2019-08-13T15:40:04.260+06,2019-08-14T08:08:11.887+06,2019-08-13,,2019-08-13T15:40:00.000+06,net_01,34,30.6,0.23,0.63,,,0.35,28.4,311,7.65,1,,MJ,0,1,5,,,5,,1,,2019-08-14T08:03:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.4,0.35,0.37,,,0.46,28.5,306,7.84,,342955,22021250-8dda-4026-94e3-c13af912ddd7,2019-08-14T10:06:29,,226
3.52514E+14,2019-08-14T08:53:19.118+06,2019-08-14T15:01:28.686+06,2019-08-14,,2019-08-14T08:53:00.000+06,net_06,9,30,0.06,0.64,,,0.01,28.4,472,8.05,1,,PB,1,1,2,,,2,,1,,2019-08-14T14:53:00.000+06,1,,,1,,S,0,1,0,0,1,0,,28.9,0.11,0.12,,,0.01,29,474,8.12,,342956,44f6a621-a98f-474d-9424-976b548e9a39,2019-08-14T10:06:32,,227
3.52514E+14,2019-08-14T09:10:02.168+06,2019-08-14T15:12:51.929+06,2019-08-14,,2019-08-14T09:10:00.000+06,net_06,12,31.3,0.37,0.4,,,0.01,28.2,472,8.07,1,,SJC,1,1,3,,,3,,1,,2019-08-14T15:06:00.000+06,1,,,1,,P,1,0,0,0,1,0,,29,0.12,0.19,,,0.01,28,471,8.12,,342958,dd055301-d9ec-4fac-881c-cd1853ec7bc7,2019-08-14T10:06:38,,228
3.52514E+14,2019-08-14T09:21:26.326+06,2019-08-14T15:22:30.635+06,2019-08-14,,2019-08-14T09:21:00.000+06,net_06,8,31.3,0.47,0.5,,,0.01,28.5,475,8.11,1,,MJ,0,1,4,,,4,,1,,2019-08-14T15:17:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30,0.13,0.22,,,0.01,28.8,476,8.14,,342960,303dc043-c294-4d93-9a10-5f676dd7a8e6,2019-08-14T10:06:42,,229
3.52514E+14,2019-08-14T09:27:56.978+06,2019-08-14T15:33:32.085+06,2019-08-14,,2019-08-14T09:28:00.000+06,net_06,7,30,0.53,0.59,,,0.01,28.3,477,8.14,1,,MJ,0,1,5,,,5,,1,,2019-08-14T15:27:00.000+06,1,,,1,,P,1,0,0,0,0,1,,29.8,0.01,0.05,,,0.01,28.4,471,8.18,,342963,9ac6b443-ea1e-4767-9fc2-4e2901a49b91,2019-08-14T10:06:47,,230
3.52514E+14,2019-08-19T16:08:05.948+06,2019-08-20T08:12:43.996+06,2019-08-19,,2019-08-19T16:08:00.000+06,net_07,11,29.3,0.93,0.94,,,0.01,28.4,294,7.96,1,,MJ,0,1,2,,,2,,1,,2019-08-20T08:10:00.000+06,1,,,1,,P,1,0,0,0,0,0,,31,0.75,0.75,,,0.01,28.9,294,8.05,,343554,8947488b-43ad-4466-aeb9-06e490135387,2019-08-21T10:08:04,,231
3.52514E+14,2019-08-21T08:58:55.362+06,2019-08-21T14:59:40.710+06,2019-08-21,,2019-08-21T08:58:00.000+06,net_03,20,30.2,0.78,0.79,,,0.48,27.7,,,1,,MJ,0,1,6,,,6,,1,,2019-08-21T14:50:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.1,0.54,0.61,,,0.24,28.6,,,,343555,bac31537-a360-4202-a04c-12d59f068e95,2019-08-21T10:08:05,,232
3.52514E+14,2019-08-17T08:34:00.697+06,2019-08-17T14:54:05.333+06,2019-08-17,,2019-08-17T08:34:00.000+06,net_02,19,30.4,0.78,0.78,,,0.76,27.8,312,7.79,1,,MJ,0,1,3,,,3,,1,,2019-08-17T14:49:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.2,0.52,0.48,,,0.55,29,310,7.84,,343556,c2fa8f5e-51ca-4604-b082-be68e7b88a30,2019-08-21T10:08:07,,233
3.52514E+14,2019-08-19T16:24:34.941+06,2019-08-20T08:25:16.008+06,2019-08-19,,2019-08-19T16:24:00.000+06,net_07,7,29.8,1,1,,,0.01,28.4,293,7.93,1,,MJ,0,1,3,,,3,,1,,2019-08-20T08:21:00.000+06,0,PB,1,1,,S,0,1,0,0,1,,,29.1,0.06,0.09,,,0.43,28.6,294,8.06,,343557,6437a799-7193-4f9a-bb45-403209509912,2019-08-21T10:08:09,,234
3.52514E+14,2019-08-21T09:14:43.421+06,2019-08-21T15:10:24.504+06,2019-08-21,,2019-08-21T09:14:00.000+06,net_03,22,32,0.76,0.87,,,0.51,27.9,,,1,,MJ,0,1,7,,,7,,1,,2019-08-21T15:01:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.5,0.65,0.69,,,0.66,29.6,,,,343558,cf108394-e1fd-4056-aa87-ae7628b9df39,2019-08-21T10:08:11,,235
3.52514E+14,2019-08-18T15:15:20.636+06,2019-08-19T07:37:18.686+06,2019-08-18,,2019-08-18T15:15:00.000+06,net_08,10,33,1.1,1.11,,,1.16,28.5,532,,1,,PB,1,1,2,,,2,,1,,2019-08-19T07:28:00.000+06,1,,,1,,S,0,1,0,0,1,0,,28.2,0.45,0.48,,,0.31,27.8,368,,,343559,107f9198-dfc3-47df-986d-1ff012a8b1ed,2019-08-21T10:08:11,,236
3.52514E+14,2019-08-17T08:42:48.407+06,2019-08-17T15:03:14.607+06,2019-08-17,,2019-08-17T08:42:00.000+06,net_02,21,30,0.86,0.88,,,4.76,27.7,315,7.84,1,,PB,1,1,4,,,4,,1,,2019-08-17T14:58:00.000+06,1,,,1,,S,0,1,0,0,1,0,,29.9,0.18,0.28,,,3.5,29.1,314,7.83,,343560,9599af3c-23e3-430e-935c-56adfc25f3cf,2019-08-21T10:08:13,,237
3.52514E+14,2019-08-19T16:33:04.413+06,2019-08-20T08:35:53.410+06,2019-08-19,,2019-08-19T16:33:00.000+06,net_07,8,30.1,1.04,1.06,,,0.01,28.2,293,8,1,,PB,1,1,4,,,4,,1,,2019-08-20T08:31:00.000+06,1,,,1,,P,1,0,0,0,0,0,,31.2,0.42,0.43,,,,28.9,294,8.02,,343561,5c6a56e0-3dad-4288-9939-7c998a365f8b,2019-08-21T10:08:14,,238
3.52514E+14,2019-08-18T15:28:02.565+06,2019-08-19T07:49:42.231+06,2019-08-18,,2019-08-18T15:28:00.000+06,net_08,2,30,0.85,0.89,,,0.46,27.9,367,,1,,MJ,0,1,3,,,3,,1,,2019-08-19T07:43:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.6,0.45,0.53,,,0.45,28.6,380,,,343562,fb93b784-b79c-4619-9ad9-892a9406e371,2019-08-21T10:08:15,,239
3.52514E+14,2019-08-17T08:54:48.112+06,2019-08-17T14:43:21.184+06,2019-08-17,,2019-08-17T08:54:00.000+06,net_02,16,29.1,0.96,0.93,,,1.16,27.5,313,7.81,1,,MJ,0,1,5,,,5,,1,,2019-08-17T14:38:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.2,0.61,0.65,,,0.53,27.8,315,7.72,,343563,cc2fe10f-3683-4756-9fe3-249409ea398e,2019-08-21T10:08:17,,240
3.52514E+14,2019-08-19T16:46:56.057+06,2019-08-20T07:55:13.975+06,2019-08-19,,2019-08-19T16:47:00.000+06,net_07,9,29,0.92,0.94,,,0.01,28.6,292,7.88,1,,MJ,0,1,5,,,5,,1,,2019-08-20T07:45:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28,0.77,0.82,,,0.01,27.7,294,8.13,,343564,d26cc2f4-6aa6-4511-9cde-8d7392772521,2019-08-21T10:08:37,,241
3.52514E+14,2019-08-18T15:36:20.608+06,2019-08-19T08:15:19.016+06,2019-08-18,,2019-08-18T15:36:00.000+06,net_08,11,31.6,0.89,0.91,,,0.49,28.4,523,,1,,MJ,0,1,4,,,4,,1,,2019-08-19T08:07:00.000+06,0,PB,1,1,,S,0,1,0,0,1,0,,27.7,0.14,0.15,,,0.13,28.1,379,,,343565,c01f9ffa-a9d2-4a5f-a8e1-83944de27b9a,2019-08-21T10:08:44,,242
3.52514E+14,2019-08-20T16:24:40.090+06,2019-08-21T08:18:37.055+06,2019-08-20,,2019-08-20T16:24:00.000+06,net_05,4,29.3,0.85,0.85,,,0.01,28.6,299,8.03,1,,MJ,0,1,1,,,1,,1,,2019-08-21T08:10:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.1,0.16,0.15,,,0.01,30.1,297,8.21,,343566,e2b82135-925c-46ec-9af0-55083931c8b5,2019-08-21T10:10:40,,243
3.52514E+14,2019-08-18T08:09:21.551+06,2019-08-18T15:22:46.238+06,2019-08-18,,2019-08-18T08:09:00.000+06,net_02,8,26.3,0.84,0.78,,,0.54,26.8,309,7.87,1,,MJ,0,1,2,,,2,,1,,2019-08-18T15:15:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.8,0.72,0.6,,,1.01,29.5,313,7.87,,343567,ef191c52-e3f3-4052-b6f0-382c50e9f4a3,2019-08-21T10:10:40,,244
3.52514E+14,2019-08-20T16:30:58.713+06,2019-08-21T08:27:27.981+06,2019-08-20,,2019-08-20T16:31:00.000+06,net_05,1,29,1.01,1.02,,,0.01,28.8,293,7.94,1,,MJ,0,1,2,,,2,,1,,2019-08-21T08:20:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.2,0.37,0.39,,,0.01,29.2,297,8.1,,343568,ab9ea81f-80a3-48b3-8d13-a1ba214c7176,2019-08-21T10:10:43,,245
3.52514E+14,2019-08-18T08:20:12.529+06,2019-08-18T14:51:25.789+06,2019-08-18,,2019-08-18T08:20:00.000+06,net_02,7,26.4,0.81,0.79,,,1.05,27,307,7.91,1,,MJ,0,1,3,,,3,,1,,2019-08-18T14:46:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.6,0.52,0.54,,,0.96,28.5,313,7.94,,343569,5feb9142-a7e3-4d77-8669-fc9fe506e000,2019-08-21T10:10:45,,246
3.52514E+14,2019-08-18T15:46:33.985+06,2019-08-19T08:26:08.966+06,2019-08-18,,2019-08-18T16:00:00.000+06,net_08,14,30.5,0.88,0.92,,,0.26,28.2,498,,1,,MJ,0,1,5,,,5,,1,,2019-08-19T08:20:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.1,0.35,0.37,,,0.25,27.4,389,,,343570,d7e0d57c-87af-459a-98e0-6b145a5a9dd7,2019-08-21T10:10:47,,247
3.52514E+14,2019-08-20T16:39:33.518+06,2019-08-21T08:36:36.063+06,2019-08-20,,2019-08-20T16:39:00.000+06,net_05,2,29.3,0.94,0.94,,,0.01,28.1,292,7.98,1,,MJ,0,1,3,,,3,,1,,2019-08-21T08:27:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.3,0.35,0.35,,,0.01,28.6,290,8.08,,343571,7a076c39-c3e6-473f-88e6-fdcaa6915197,2019-08-21T10:10:51,,248
3.52514E+14,2019-08-18T08:29:42.087+06,2019-08-18T14:40:50.855+06,2019-08-18,,2019-08-18T08:29:00.000+06,net_02,6,27,0.71,0.73,,,0.62,27.2,311,7.81,1,,MJ,0,1,4,,,4,,1,,2019-08-18T14:34:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29,0.28,0.26,,,0.57,28.1,312,7.84,,343572,fb4b89cd-4f36-4ae3-abe6-8ac55ffbbda7,2019-08-21T10:10:51,,249
3.52514E+14,2019-08-15T09:07:58.542+06,2019-08-15T15:11:03.326+06,2019-08-15,,2019-08-15T09:08:00.000+06,net_09,3,29.9,0.05,0.1,,,0.69,28.2,,,1,,MJ,0,1,2,,,2,,1,,2019-08-15T15:01:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.4,0.03,0.04,,,1,29.1,,,,343573,8b56e786-438c-4fce-82de-52f3c8447fb4,2019-08-21T10:10:57,,250
3.52514E+14,2019-08-19T15:11:27.769+06,2019-08-20T07:25:04.113+06,2019-08-19,,2019-08-19T15:11:00.000+06,net_10,18,29.1,0.24,0.25,,,0.21,27.4,368,,1,,MJ,0,1,1,,,1,,1,,2019-08-20T07:16:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.8,0.08,0.11,,,0.32,27.1,410,,,343574,293f2a1a-a14f-4a3d-bc1e-7c7f8b895b8d,2019-08-21T10:10:58,,251
3.52514E+14,2019-08-20T16:50:27.030+06,2019-08-21T08:48:04.812+06,2019-08-20,,2019-08-20T16:50:00.000+06,net_05,9,29.1,0.93,0.93,,,0.01,28.4,291,7.96,1,,MJ,0,1,4,,,4,,1,,2019-08-21T08:40:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.9,0.39,0.4,,,0.01,28.3,293,8.09,,343575,92515c27-2b14-42d9-90e7-a2b0caf2bf93,2019-08-21T10:11:03,,252
3.52514E+14,2019-08-18T08:42:00.532+06,2019-08-18T14:30:52.785+06,2019-08-18,,2019-08-18T08:42:00.000+06,net_02,5,27.6,0.61,0.64,,,0.76,27.2,310,7.93,1,,MJ,0,1,5,,,5,,1,,2019-08-18T14:24:00.000+06,1,,,1,,P,1,0,0,0,0,0,,27.9,0.41,0.42,,,0.49,27.8,313,7.81,,343576,a0c3ed52-0cb9-45c5-921b-198ac2f582d7,2019-08-21T10:11:03,,253
3.52514E+14,2019-08-15T09:21:51.353+06,2019-08-15T14:56:31.535+06,2019-08-15,,2019-08-15T09:21:00.000+06,net_09,2,30.3,0.12,0.14,,,0.33,28.2,,,1,,MJ,0,1,5,,,5,,1,,2019-08-15T14:46:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.5,0.08,0.12,,,0.47,29.3,,,,343577,b9f052de-b44b-400f-a99e-59bfc612efeb,2019-08-21T10:11:05,,254
3.52514E+14,2019-08-19T15:23:27.094+06,2019-08-20T07:33:12.354+06,2019-08-19,,2019-08-19T15:23:00.000+06,net_10,17,28.9,0.26,0.3,,,0.34,27.5,389,,1,,MJ,0,1,2,,,2,,1,,2019-08-20T07:27:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.5,0.11,0.27,,,0.26,,,,,343578,d8e98f4b-5f9d-4cb7-98b8-17948c750738,2019-08-21T10:11:07,,255
3.52514E+14,2019-08-19T08:05:44.174+06,2019-08-19T15:22:15.682+06,2019-08-19,,2019-08-19T08:05:00.000+06,net_02,15,27.3,0.67,0.6,,,1.5,27.3,311,7.92,1,,MJ,0,1,1,,,1,,1,,2019-08-19T15:15:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.8,0.23,0.25,,,0.45,29.5,311,7.85,,343579,0ddbffc7-0a7b-412f-94eb-496afb4b6e13,2019-08-21T10:11:10,,256
3.52514E+14,2019-08-20T17:05:50.100+06,2019-08-21T09:33:15.709+06,2019-08-20,,2019-08-20T17:05:00.000+06,net_05,11,29.9,1.05,1.08,,,0.01,28.2,292,7.96,1,,MJ,0,1,5,,,5,,1,,2019-08-21T08:48:00.000+06,1,,,1,,P,1,0,0,0,0,0,,29.8,0.61,0.62,,,0.01,28.8,293,7.98,,343580,db37c575-a059-4c35-be17-343851cae876,2019-08-21T10:11:12,,257
3.52514E+14,2019-08-15T09:34:15.451+06,2019-08-15T15:32:41.684+06,2019-08-15,,2019-08-15T09:34:00.000+06,net_09,17,30.3,0.11,0.16,,,0.36,28.9,,,1,,MJ,0,1,6,,,6,,1,,2019-08-15T15:25:00.000+06,1,,,1,,P,1,0,0,0,0,0,,30.5,0.05,0.06,,,1.48,28.6,,,,343581,d26a22df-7ce9-4271-8a46-888f363dca51,2019-08-21T10:11:14,,258
3.52514E+14,2019-08-19T15:35:47.698+06,2019-08-20T07:45:25.363+06,2019-08-19,,2019-08-19T15:37:00.000+06,net_10,16,29.1,0.33,0.43,,,0.65,27.9,391,,1,,MJ,0,1,3,,,3,,1,,2019-08-20T07:37:00.000+06,1,,,1,,P,1,0,0,0,0,0,,28.7,0.15,0.21,,,0.08,,,,,343582,bc95ec66-c018-4037-8a09-565fefc1e09c,2019-08-21T10:11:14,,259
